,0,1
352,37.7114545,-122.4630218
353,37.7114545,-122.4630218
354,37.763888,-122.4662957
355,37.775807125,-122.4583725
356,37.775368,-122.458341
357,37.822861,-122.371681
358,37.7984605102,-122.445835571
359,37.798354,-122.446011
360,37.7771327755,-122.464434041
361,37.7773406531,-122.463489245
362,37.7772982609,-122.464416261
363,37.7770936136,-122.465270841
364,37.777194,-122.463091
365,37.777146,-122.46416
366,37.7773455102,-122.463380816
367,37.7771835918,-122.463323347
368,37.7773413469,-122.463473755
369,37.7773399592,-122.463504735
370,37.7758382,-122.4974818
371,37.7759106,-122.4958033
372,37.775829,-122.496634286
373,37.7753732,-122.502122
374,37.7755575,-122.4979684
375,37.7758584,-122.4971746
376,37.7766692857,-122.478209571
377,37.7758261,-122.4976952
378,37.7758652,-122.4968733
379,37.7758315,-122.4976093
380,37.7758207,-122.4978443
381,37.7756224,-122.5025175
382,37.7755506,-122.4981603
383,37.7756264,-122.4965975
384,37.7759187,-122.4956148
385,37.7751835,-122.5060544
386,37.7765421429,-122.477392449
387,37.775622,-122.5022212
388,37.739942439,-122.404472806
389,37.798445,-122.401129
390,37.8006544,-122.4015726
391,37.8028673469,-122.402011122
392,37.795577931,-122.400540207
393,37.794684,-122.400366
394,37.7953178947,-122.400283105
395,37.7978743242,-122.401012808
396,37.7971743,-122.4007814
397,37.8060241579,-122.409678421
398,37.8055834286,-122.413214245
399,37.8055937143,-122.413131837
400,37.74495105,-122.403556334
401,37.7123055,-122.4024177
402,37.714074,-122.398993
403,37.7150003734,-122.399268285
404,37.80746725,-122.418359389
405,37.8068777755,-122.418136367
406,37.8074078571,-122.41523398
407,37.8074455714,-122.41493451
408,37.8073076939,-122.416031571
409,37.8069650204,-122.417452694
410,37.8076662857,-122.413182143
411,37.7911260625,-122.403634542
412,37.791083125,-122.403625417
413,37.7912405625,-122.403658875
414,37.7912119375,-122.403652792
415,37.7912978125,-122.403671042
416,37.791425,-122.4037619
417,37.805133,-122.4475598
418,37.7733106,-122.403243766
419,37.7749275455,-122.400684136
420,37.77958575,-122.39508475
421,37.7797679,-122.3945603
422,37.7781773,-122.3969698
423,37.77930125,-122.39569695
424,37.7695306,-122.4076422
425,37.7972516,-122.4112855
426,37.7979669,-122.4072144
427,37.7984546,-122.404286376
428,37.7979015,-122.405084142
429,37.7972516,-122.4112855
430,37.797983,-122.406393
431,37.7973254,-122.4099994
432,37.798189,-122.4029306
433,37.7982379583,-122.40439425
434,37.7972516,-122.4112855
435,37.7981283333,-122.405255
436,37.79790005,-122.405002295
437,37.7981147,-122.4056993
438,37.7982298333,-122.404458
439,37.7972516,-122.4112855
440,37.7972516,-122.4112855
441,37.7980599545,-122.404486818
442,37.7978182,-122.4059394
443,37.7978656,-122.4056908
444,37.7972516,-122.4112855
445,37.7972516,-122.4112855
446,37.7979621538,-122.405246923
447,37.7972516,-122.4112855
448,37.7964703,-122.4171936
449,37.7964703,-122.4171936
450,37.7731125918,-122.439022347
451,37.773070898,-122.439013837
452,37.773396,-122.439044
453,37.7830916,-122.3936199
454,37.7745227,-122.404229
455,37.7724056,-122.407513887
456,37.77230075,-122.40763044
457,37.7657945,-122.4106228
458,37.7830916,-122.3936199
459,37.7830916,-122.3936199
460,37.781039,-122.396345
461,37.7830916,-122.3936199
462,37.779645125,-122.397813938
463,37.7830916,-122.3936199
464,37.7830916,-122.3936199
465,37.7830916,-122.3936199
466,37.7543188,-122.4094388
467,37.7858284694,-122.429943551
468,37.7857146735,-122.429919878
469,37.7858839184,-122.429744469
470,37.7861765,-122.4297952
471,37.785700449,-122.429916918
472,37.7859280408,-122.429964265
473,37.7991787674,-122.432437256
474,37.800441,-122.432902
475,37.8035992245,-122.433542592
476,37.79553065,-122.393431444
477,37.7913527551,-122.400024449
478,37.7909258367,-122.40337802
479,37.7904653,-122.405042676
480,37.79019,-122.407887
481,37.7900315,-122.408339498
482,37.7902486,-122.4089739
483,37.7897732245,-122.411169837
484,37.7897418163,-122.411415224
485,37.7905795,-122.404679
486,37.7905372255,-122.405136203
487,37.79078245,-122.405233727
488,37.7898428,-122.4105883
489,37.7902372,-122.4073164
490,37.7859726,-122.4417452
491,37.7900347143,-122.409114429
492,37.7900803333,-122.410072667
493,37.7859726,-122.4417452
494,37.7895872,-122.4117955
495,37.7899247551,-122.411284633
496,37.7900069592,-122.409333204
497,37.7896859796,-122.411851469
498,37.7900803333,-122.410072667
499,37.7897557755,-122.411306163
500,37.7902413,-122.4072908
501,37.7905112,-122.4049319
502,37.789725,-122.4108999
503,37.7903161724,-122.408210207
504,37.7895968776,-122.412542388
505,37.7885206,-122.420709
506,37.7883280408,-122.423873061
507,37.7897493469,-122.412657735
508,37.7882826735,-122.42422751
509,37.7870271633,-122.434067224
510,37.7930209,-122.403039
511,37.791897,-122.410988
512,37.791508449,-122.412734633
513,37.7924905,-122.406285375
514,37.7913378,-122.412060446
515,37.7913926122,-122.413636408
516,37.7916237,-122.4104077
517,37.791935102,-122.409362694
518,37.7936491,-122.3965522
519,37.7936491,-122.3965522
520,37.7911616,-122.4171864
521,37.7909421,-122.4192203
522,37.7936491,-122.3965522
523,37.7909494,-122.4189315
524,37.7911209,-122.4176118
525,37.7908099,-122.420028
526,37.7933870204,-122.399218327
527,37.7933983469,-122.399129551
528,37.793362102,-122.399413633
529,37.7933756939,-122.399307102
530,37.7937119394,-122.396670424
531,37.7886459,-122.4345541
532,37.7878312653,-122.441644796
533,37.7936491,-122.3965522
534,37.7879017,-122.4406749
535,37.7936491,-122.3965522
536,37.7936491,-122.3965522
537,37.7878972,-122.4407138
538,37.7878927,-122.4407527
539,37.7936491,-122.3965522
540,37.7879107,-122.4405971
541,37.7878599,-122.4410644
542,37.7936491,-122.3965522
543,37.7936491,-122.3965522
544,37.7863032245,-122.453652163
545,37.7936491,-122.3965522
546,37.785224,-122.464324969
547,37.7936491,-122.3965522
548,37.7936491,-122.3965522
549,37.785175,-122.463812959
550,37.7936491,-122.3965522
551,37.7936491,-122.3965522
552,37.7936491,-122.3965522
553,37.7936491,-122.3965522
554,37.7841475,-122.4819636
555,37.7177057647,-122.474310647
556,37.7179072,-122.4741387
557,37.7176569,-122.4738932
558,37.7179776923,-122.474355615
559,37.788933,-122.4066606
560,37.763365,-122.418571
561,37.7659094,-122.4501493
562,37.7659452,-122.4496676
563,37.7658765,-122.4504311
564,37.7619126443,-122.435201545
565,37.7620988,-122.4353086
566,37.7620064351,-122.435210394
567,37.7617125,-122.4349405
568,37.7509901633,-122.434162061
569,37.7624007,-122.4349981
570,37.7605272,-122.4348269
571,37.7594068,-122.4347195
572,37.7596972,-122.4347473
573,37.7612906,-122.4352311
574,37.7614816,-122.4352494
575,37.751059102,-122.434169163
576,37.7603515,-122.43481
577,37.7628445,-122.4352155
578,37.760434,-122.4351489
579,37.761478,-122.434918
580,37.761018,-122.434909
581,37.7509841,-122.4341829
582,37.7606229,-122.4351671
583,37.7607716,-122.4351822
584,37.7615387,-122.4352549
585,37.7601489,-122.4351216
586,37.7511650204,-122.433971633
587,37.7597429,-122.4350827
588,37.774997,-122.4444307
589,37.7343968,-122.4337917
590,37.7345656,-122.4336486
591,37.7344218,-122.4336547
592,37.8008285217,-122.43681913
593,37.8005860351,-122.438724474
594,37.8006438,-122.4367037
595,37.7999597,-122.4421043
596,37.7999251,-122.4423764
597,37.800487551,-122.438186163
598,37.799938,-122.4422746
599,37.8001729,-122.4405521
600,37.800671,-122.438059
601,37.8005011837,-122.438079388
602,37.8008087391,-122.436975435
603,37.80026525,-122.439932083
604,37.8005918947,-122.438678579
605,37.8003603,-122.4390752
606,37.800252,-122.441347
607,37.800318,-122.44083
608,37.8002095,-122.4402623
609,37.800302,-122.439641
610,37.8006572,-122.4365952
611,37.8005743158,-122.438816263
612,37.8001841,-122.4404638
613,37.8001707959,-122.441986306
614,37.800420375,-122.440027458
615,37.8006714,-122.4364806
616,37.8005171,-122.4377254
617,37.800363,-122.44048
618,37.8000373,-122.4414944
619,37.8005932,-122.436778763
620,37.7999162,-122.4424458
621,37.7763295,-122.39183843
622,37.7718319,-122.3924539
623,37.7485992,-122.4269981
624,37.7668418478,-122.428782174
625,37.7659287551,-122.42869598
626,37.7490403,-122.4270582
627,37.7672111,-122.4288055
628,37.7681085,-122.42910725
629,37.7687849,-122.429266
630,37.7687313,-122.4292617
631,37.7668094674,-122.428779109
632,37.7670577174,-122.428802609
633,37.7671548587,-122.428811804
634,37.7667555,-122.428774
635,37.7518049,-122.4272969
636,37.7679043333,-122.429089167
637,37.7467734,-122.4271371
638,37.7423269,-122.4264131
639,37.7429854,-122.4267773
640,37.7435947,-122.426843
641,37.7434144,-122.4268309
642,37.7470314,-122.4268545
643,37.7424666,-122.4264206
644,37.7439905,-122.4265868
645,37.7439109,-122.4265815
646,37.7459366,-122.4270526
647,37.7431106,-122.4268041
648,37.7410561,-122.4649947
649,37.7904671,-122.4044147
650,37.7942376087,-122.405850978
651,37.7942202609,-122.405989348
652,37.7941417857,-122.406606214
653,37.7940933,-122.4070619
654,37.7943439,-122.4051278
655,37.7945049796,-122.403744367
656,37.7947110308,-122.403433615
657,37.7950448776,-122.400675082
658,37.7944732041,-122.403992327
659,37.7828855435,-122.463815565
660,37.7829213061,-122.466785633
661,37.7832052857,-122.460422082
662,37.783106,-122.4625924
663,37.7828870652,-122.463782348
664,37.7831,-122.459147
665,37.78309725,-122.4627829
666,37.7829134,-122.4625651
667,37.7827068571,-122.467887143
668,37.7830596,-122.4651656
669,37.7831528,-122.4625521
670,37.7829334444,-122.462766667
671,37.7830042,-122.460679
672,37.782877,-122.467791
673,37.7832017143,-122.460499633
674,37.78244605,-122.471208815
675,37.7831255,-122.4637115
676,37.7832445,-122.459574
677,37.7826484286,-122.469146143
678,37.7829590408,-122.465854633
679,37.782749898,-122.466944122
680,37.783092875,-122.46287815
681,37.7823301,-122.4758676
682,37.7828961957,-122.463583043
683,37.7829152449,-122.466924306
684,37.7831586667,-122.461440571
685,37.7826505714,-122.469099857
686,37.783089375,-122.46295435
687,37.7829939302,-122.461444605
688,37.782580898,-122.474338531
689,37.7829541429,-122.465978714
690,37.7826441429,-122.469238714
691,37.7828637755,-122.468071653
692,37.7825849,-122.4725385
693,37.782777,-122.469932
694,37.7829825349,-122.461692698
695,37.7829357778,-122.462715867
696,37.7830355714,-122.460534163
697,37.7828863043,-122.463798957
698,37.782857898,-122.468196388
699,37.7828317,-122.4707223
700,37.783099,-122.4627448
701,37.7828652449,-122.468040469
702,37.782821,-122.468973
703,37.7831436667,-122.461767143
704,37.7828231429,-122.468926714
705,37.7829268,-122.461040089
706,37.7815843571,-122.492600929
707,37.7821399184,-122.484213837
708,37.7815770714,-122.492754786
709,37.7820897143,-122.485253143
710,37.7815072,-122.4933009
711,37.782124,-122.4857279
712,37.781987,-122.483953
713,37.7822095714,-122.478811429
714,37.7819235102,-122.485286673
715,37.7820238571,-122.483101571
716,37.7815231,-122.4929562
717,37.7820664898,-122.481966918
718,37.7820816327,-122.485423755
719,37.7819832245,-122.484030449
720,37.7823782857,-122.478713714
721,37.7815231,-122.4928771
722,37.7815569706,-122.493191706
723,37.7820264694,-122.483039694
724,37.7819308571,-122.485131571
725,37.7820867755,-122.485315184
726,37.7819726531,-122.484247306
727,37.7819407,-122.4841785
728,37.782219,-122.478594
729,37.8165256667,-122.370657667
730,37.7657123,-122.4497847
731,37.7656628367,-122.449825327
732,37.7661202,-122.4498948
733,37.7652624,-122.4500189
734,37.7651552,-122.4499906
735,37.7651848,-122.4499978
736,37.7664554,-122.4502522
737,37.7657096,-122.4500546
738,37.7653081,-122.450031
739,37.7962103333,-122.404121667
740,37.7961374,-122.4044341
741,37.7961086,-122.4043809
742,37.7965539796,-122.40461798
743,37.7994755,-122.4088135
744,37.7940676939,-122.405003551
745,37.7941784082,-122.404073878
746,37.7941459592,-122.404350612
747,37.794011,-122.40409
748,37.7942834,-122.4018734
749,37.79427275,-122.4019565
750,37.7624058,-122.3976475
751,37.7626126,-122.3976493
752,37.7622934,-122.3973012
753,37.764943,-122.397829
754,37.7391232,-122.4160037
755,37.739234,-122.4174465
756,37.7390578571,-122.415616
757,37.7388251,-122.4140527
758,37.7390634286,-122.415674
759,37.7388914694,-122.415616143
760,37.7390134,-122.4149531
761,37.7390299,-122.4171534
762,37.739181,-122.416899667
763,37.7390736667,-122.417499083
764,37.739087,-122.417637
765,37.7393512857,-122.418372265
766,37.7389755102,-122.414407653
767,37.7390297755,-122.413735959
768,37.73925,-122.417612
769,37.7394614,-122.4186903
770,37.7390255306,-122.413787551
771,37.7390313673,-122.413716612
772,37.7884021,-122.412375203
773,37.7848716,-122.408824284
774,37.785482,-122.408812
775,37.7843371667,-122.408261667
776,37.7855768632,-122.408848445
777,37.7859449721,-122.408754107
778,37.796652551,-122.398031776
779,37.7474023,-122.4593355
780,37.7473235,-122.4594451
781,37.7472921,-122.4594867
782,37.7437153,-122.4394315
783,37.7516369184,-122.436241796
784,37.7515567755,-122.436233939
785,37.7341553,-122.4341304
786,37.734065625,-122.4341075
787,37.73406775,-122.433813537
788,37.7339905,-122.434184
789,37.734744,-122.433913
790,37.734696,-122.433928
791,37.7332298163,-122.434345367
792,37.7851244,-122.4400157
793,37.7864052449,-122.439954776
794,37.786321,-122.439938
795,37.77816195,-122.438698068
796,37.7778761,-122.4385689
797,37.7864728265,-122.440271745
798,37.786700102,-122.44001349
799,37.7850458,-122.4399787
800,37.7872097,-122.4404448
801,37.7867562653,-122.440024673
802,37.7860803,-122.4398626
803,37.7865737347,-122.439988327
804,37.7815187,-122.4391819
805,37.7711914,-122.4368848
806,37.7746278,-122.4379001
807,37.7755281,-122.437640904
808,37.7721197,-122.4370576
809,37.777497,-122.4379612
810,37.7748882,-122.4375951
811,37.7773892,-122.4384607
812,37.7757093,-122.4381296
813,37.774202,-122.437486
814,37.7720237,-122.4370471
815,37.773006,-122.4375956
816,37.7755565,-122.438059
817,37.7771532,-122.4384161
818,37.7724383,-122.43744
819,37.7743521,-122.4378506
820,37.7725044,-122.437001694
821,37.7744968571,-122.437540857
822,37.7755638673,-122.437752255
823,37.7761968,-122.4382375
824,37.775082,-122.4379845
825,37.7748079,-122.4379428
826,37.7743985714,-122.437522571
827,37.7714652,-122.4369326
828,37.7715549,-122.4369561
829,37.7751846,-122.4380035
830,37.7747414,-122.4379254
831,37.7745071,-122.4378692
832,37.7767623,-122.4379484
833,37.7775564,-122.4384901
834,37.7764572,-122.437912
835,37.7696757,-122.4023309
836,37.7699755,-122.4030008
837,37.7613601,-122.4258639
838,37.7631425,-122.4264616
839,37.7615757,-122.4258675
840,37.7437445,-122.4246215
841,37.7445388,-122.4242578
842,37.794788,-122.396523
843,37.7698197075,-122.421228973
844,37.7843131481,-122.410241696
845,37.7842248,-122.4094625
846,37.7841219807,-122.410440201
847,37.7842286,-122.4090954
848,37.7836579,-122.4157743
849,37.7829355,-122.4182259
850,37.7836721626,-122.415310405
851,37.7832987827,-122.418275311
852,37.783786,-122.414412
853,37.7857263,-122.4070666
854,37.7854683,-122.4090819
855,37.784763,-122.412917
856,37.784807121,-122.412587621
857,37.7854639,-122.4071524
858,37.785182,-122.409635
859,37.7851927,-122.4083667
860,37.7855168571,-122.408312714
861,37.7841997143,-122.417347286
862,37.7841113542,-122.418041729
863,37.7840222,-122.41735846
864,37.7839193878,-122.419578776
865,37.7842117755,-122.418565265
866,37.7842526735,-122.416940755
867,37.7689950687,-122.41955858
868,37.724945545,-122.460049555
869,37.7756552,-122.4263889
870,37.7761372,-122.4205043
871,37.7753422,-122.4262575
872,37.7761816939,-122.420315245
873,37.7900454737,-122.434174053
874,37.789015,-122.433967
875,37.78999,-122.433952629
876,37.78622,-122.433194
877,37.7854972245,-122.433047857
878,37.78571,-122.433301304
879,37.792607,-122.43448
880,37.784523,-122.433055
881,37.787593,-122.43368
882,37.788059,-122.433774
883,37.790296,-122.434014314
884,37.7898377,-122.4340429
885,37.7891411875,-122.433782125
886,37.7898377,-122.4340429
887,37.7898377,-122.4340429
888,37.7898377,-122.4340429
889,37.7898377,-122.4340429
890,37.7882333333,-122.433599
891,37.785286,-122.433005
892,37.7873439,-122.4336924
893,37.7873263333,-122.433416222
894,37.7882036667,-122.433593
895,37.79082,-122.43433
896,37.7898377,-122.4340429
897,37.7891993171,-122.434004024
898,37.7881607143,-122.433794571
899,37.783675,-122.4330127
900,37.7898377,-122.4340429
901,37.7892160732,-122.43400739
902,37.7876482,-122.4339428
903,37.7898377,-122.4340429
904,37.7878239231,-122.433516538
905,37.7898377,-122.4340429
906,37.7835278,-122.4329421
907,37.7898377,-122.4340429
908,37.7898377,-122.4340429
909,37.7898377,-122.4340429
910,37.7867142857,-122.433293286
911,37.7883641429,-122.433835714
912,37.7884077347,-122.433844531
913,37.7855676327,-122.433062143
914,37.7769247,-122.4318784
915,37.7719368,-122.4305252
916,37.771721,-122.4304609
917,37.7713538,-122.430128797
918,37.7718534,-122.4304887
919,37.7898377,-122.4340429
920,37.7898377,-122.4340429
921,37.7898377,-122.4340429
922,37.7898377,-122.4340429
923,37.7898377,-122.4340429
924,37.79842,-122.4359449
925,37.7898377,-122.4340429
926,37.8002057,-122.4359944
927,37.7898377,-122.4340429
928,37.7898377,-122.4340429
929,37.7898377,-122.4340429
930,37.7898377,-122.4340429
931,37.8005116,-122.436346
932,37.7898377,-122.4340429
