,Unnamed: 0,GEOID,POP10,HU10,ALAND,INTPTLAT,INTPTLONG                                                                                                                  ,coor,FIPS,FIPSS,ln,liquordense,popdense,housedense
538,538,6075012401,5075,2934,91969,37.7830511,-122.415789,"(37.783672162600006, -122.415310405)",60750124012000,6075012401,24,0.000260957496548,0.0551816372908,0.031902053953
539,539,6075012401,5075,2934,91969,37.7830511,-122.415789,"(37.782540399999995, -122.417123678)",60750124011001,6075012401,24,0.000260957496548,0.0551816372908,0.031902053953
540,540,6075012401,5075,2934,91969,37.7830511,-122.415789,"(37.783657899999994, -122.4157743)",60750124012000,6075012401,24,0.000260957496548,0.0551816372908,0.031902053953
541,541,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7829065, -122.418898347155)",60750124023005,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
542,542,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.780288550000002, -122.41597330799999)",60750124021002,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
543,543,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7786289, -122.4157914)",60750124021006,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
544,544,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7765237, -122.4194352)",60750124022014,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
545,545,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.779280799999995, -122.4192362)",60750124022008,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
546,546,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7841113542, -122.418041729)",60750124023000,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
547,547,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.777590199999999, -122.4174763)",60750124022010,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
548,548,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.778628900000001, -122.41579140000002)",60750124021006,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
549,549,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7809156390397, -122.414417167476)",60750124021000,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
550,550,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7792808, -122.4192362)",60750124022008,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
551,551,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.783472461500004, -122.41766492299999)",60750124023004,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
552,552,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7835067692308, -122.417671538462)",60750124023004,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
553,553,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.78028855, -122.415973308404)",60750124021002,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
554,554,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.782304, -122.418915)",60750124023005,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
555,555,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7812388571, -122.41943938799999)",60750124022003,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
556,556,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7808949363445, -122.414580390848)",60750124021000,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
557,557,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.783421, -122.417655)",60750124023004,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
558,558,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.783298782700001, -122.418275311)",60750124023004,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
559,559,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7834724615385, -122.417664923077)",60750124023004,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
560,560,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.776517999999996, -122.419331)",60750124022014,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
561,561,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7830425, -122.4205957)",60750124023003,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
562,562,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.783421000000004, -122.41765500000001)",60750124023004,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
563,563,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7833289166667, -122.419121333333)",60750124023004,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
564,564,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7806497038893, -122.416565158095)",60750124021001,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
565,565,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.77926885, -122.419256120028)",60750124022008,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
566,566,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.782935500000001, -122.41822590000001)",60750124023005,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
567,567,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.783506769200002, -122.41767153799999)",60750124023004,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
568,568,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7832306, -122.4190531)",60750124023004,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
569,569,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7817066, -122.4189113)",60750124022001,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
570,570,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.783919387800005, -122.41957877600001)",60750124023001,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
571,571,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.784068599999998, -122.4178459)",60750124023000,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
572,572,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.776270099999998, -122.4182162)",60750124022017,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
573,573,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.7810462857, -122.41963708200001)",60750124022004,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
574,574,6075012402,3974,2517,359016,37.780125,-122.4177669,"(37.778427000000001, -122.418057)",60750124022010,6075012402,34,9.47033001315e-05,0.0110691445507,0.00701082960091
575,575,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7825572, -122.41037774612)",60750125011000,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
576,576,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.78103024, -122.41352132)",60750125011003,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
577,577,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.782139700000009, -122.41077309999999)",60750125011004,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
578,578,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7841219807, -122.410440201)",60750125012003,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
579,579,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.78253125, -122.411100292845)",60750125011001,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
580,580,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.784337166699999, -122.408261667)",60750125012005,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
581,581,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7834959, -122.409243)",60750125012003,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
582,582,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7839535, -122.4090956)",60750125012004,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
583,583,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7830571632653, -122.41133955102)",60750125011001,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
584,584,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.78103472, -122.41348596)",60750125011003,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
585,585,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7851553265306, -122.407892326531)",60750125012000,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
586,586,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.784871600000002, -122.40882428399999)",60750125012001,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
587,587,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.784228599999999, -122.40909540000001)",60750125012004,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
588,588,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.784224799999997, -122.4094625)",60750125012003,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
589,589,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.784554, -122.40773600000001)",60750125012005,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
590,590,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.785181999999999, -122.40963500000001)",60750125012002,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
591,591,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7836558078364, -122.410748193913)",60750125012003,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
592,592,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.78449185, -122.409590723783)",60750125012002,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
593,593,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.782557200000007, -122.41037774600001)",60750125011000,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
594,594,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7821397, -122.4107731)",60750125011004,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
595,595,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.784313148099997, -122.410241696)",60750125012002,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
596,596,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.785192700000003, -122.40836670000002)",60750125012000,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
597,597,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7808684285714, -122.413478938776)",60750125011007,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
598,598,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7833536890193, -122.410330244178)",60750125012003,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
599,599,6075012501,5335,2518,135625,37.783016,-122.4109765,"(37.7846208, -122.4095189)",60750125012002,6075012501,25,0.000184331797235,0.03933640553,0.0185658986175
600,600,6075012502,3821,2309,61278,37.783933,-122.4125954,"(37.784807121, -122.412587621)",60750125021000,6075012502,5,8.15953523287e-05,0.0623551682496,0.0376807337054
601,601,6075012502,3821,2309,61278,37.783933,-122.4125954,"(37.784762999999998, -122.41291699999999)",60750125021001,6075012502,5,8.15953523287e-05,0.0623551682496,0.0376807337054
602,602,6075012502,3821,2309,61278,37.783933,-122.4125954,"(37.783251, -122.41404124500001)",60750125022001,6075012502,5,8.15953523287e-05,0.0623551682496,0.0376807337054
603,603,6075012502,3821,2309,61278,37.783933,-122.4125954,"(37.783251, -122.414041244898)",60750125022001,6075012502,5,8.15953523287e-05,0.0623551682496,0.0376807337054
604,604,6075012502,3821,2309,61278,37.783933,-122.4125954,"(37.784295116199999, -122.412772623)",60750125021001,6075012502,5,8.15953523287e-05,0.0623551682496,0.0376807337054
605,605,6075012601,2329,1640,170683,37.8022695,-122.4391478,"(37.800317999999997, -122.44083000000001)",60750126011012,6075012601,9,5.27293286385e-05,0.0136451784888,0.00960845544079
606,606,6075012601,2329,1640,170683,37.8022695,-122.4391478,"(37.800808739099999, -122.43697543499999)",60750126011009,6075012601,9,5.27293286385e-05,0.0136451784888,0.00960845544079
607,607,6075012601,2329,1640,170683,37.8022695,-122.4391478,"(37.800574315799999, -122.43881626299999)",60750126011010,6075012601,9,5.27293286385e-05,0.0136451784888,0.00960845544079
608,608,6075012601,2329,1640,170683,37.8022695,-122.4391478,"(37.800586035100004, -122.438724474)",60750126011010,6075012601,9,5.27293286385e-05,0.0136451784888,0.00960845544079
609,609,6075012601,2329,1640,170683,37.8022695,-122.4391478,"(37.800362999999997, -122.44048000000001)",60750126011012,6075012601,9,5.27293286385e-05,0.0136451784888,0.00960845544079
610,610,6075012601,2329,1640,170683,37.8022695,-122.4391478,"(37.800671000000001, -122.43805900000001)",60750126011010,6075012601,9,5.27293286385e-05,0.0136451784888,0.00960845544079
611,611,6075012601,2329,1640,170683,37.8022695,-122.4391478,"(37.800591894699998, -122.438678579)",60750126011010,6075012601,9,5.27293286385e-05,0.0136451784888,0.00960845544079
612,612,6075012601,2329,1640,170683,37.8022695,-122.4391478,"(37.800420375000002, -122.44002745799999)",60750126011011,6075012601,9,5.27293286385e-05,0.0136451784888,0.00960845544079
613,613,6075012601,2329,1640,170683,37.8022695,-122.4391478,"(37.800828521699998, -122.43681913)",60750126011009,6075012601,9,5.27293286385e-05,0.0136451784888,0.00960845544079
614,614,6075012602,2909,1924,629174,37.806476,-122.4356807,"(37.8044672, -122.4328343534)",60750126022007,6075012602,4,6.35754179289e-06,0.00462352226888,0.00305797760238
615,615,6075012602,2909,1924,629174,37.806476,-122.4356807,"(37.803599224499997, -122.43354259200001)",60750126022012,6075012602,4,6.35754179289e-06,0.00462352226888,0.00305797760238
616,616,6075012602,2909,1924,629174,37.806476,-122.4356807,"(37.804467200000005, -122.43283435299999)",60750126022007,6075012602,4,6.35754179289e-06,0.00462352226888,0.00305797760238
617,617,6075012602,2909,1924,629174,37.806476,-122.4356807,"(37.8041404897959, -122.432038428571)",60750126022013,6075012602,4,6.35754179289e-06,0.00462352226888,0.00305797760238
618,618,6075012700,3492,2278,434518,37.8049898,-122.4447181,"(37.800170795900002, -122.441986306)",60750127003000,6075012700,4,9.2056025297e-06,0.00803649100843,0.00524259064066
619,619,6075012700,3492,2278,434518,37.8049898,-122.4447181,"(37.805133000000005, -122.44755979999999)",60750127001008,6075012700,4,9.2056025297e-06,0.00803649100843,0.00524259064066
620,620,6075012700,3492,2278,434518,37.8049898,-122.4447181,"(37.8069854, -122.4460041)",60750127001006,6075012700,4,9.2056025297e-06,0.00803649100843,0.00524259064066
621,621,6075012700,3492,2278,434518,37.8049898,-122.4447181,"(37.800252, -122.44134699999999)",60750127003000,6075012700,4,9.2056025297e-06,0.00803649100843,0.00524259064066
622,622,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800360299999994, -122.4390752)",60750128001001,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
623,623,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8000373, -122.44149440000001)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
624,624,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.7997366326531, -122.441189857143)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
625,625,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.799434650000002, -122.43789126999999)",60750128001005,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
626,626,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.799925099999996, -122.4423764)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
627,627,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.799937999999997, -122.4422746)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
628,628,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.7998156938775, -122.440995714286)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
629,629,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800302000000002, -122.43964099999999)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
630,630,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.7996767755102, -122.439486836735)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
631,631,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8004419, -122.4377102)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
632,632,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8000449, -122.4376301)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
633,633,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800265250000002, -122.43993208299999)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
634,634,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.799657500000002, -122.4388598)",60750128001001,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
635,635,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800671399999999, -122.43648059999998)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
636,636,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.798353999999996, -122.44601100000001)",60750128003007,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
637,637,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8003743, -122.4376966)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
638,638,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.799643244898, -122.440960428571)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
639,639,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.799357000000001, -122.441166)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
640,640,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8005171, -122.43772539999999)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
641,641,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8000152, -122.4376242)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
642,642,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.7993254285714, -122.441402091837)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
643,643,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.7970582040816, -122.437279183673)",60750128001015,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
644,644,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800643799999996, -122.4367037)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
645,645,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.79842, -122.4359449)",60750128001012,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
646,646,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8005011837, -122.43807938799999)",60750128001001,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
647,647,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.799959700000002, -122.44210430000001)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
648,648,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8001664, -122.4376547)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
649,649,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.7997095714286, -122.440974)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
650,650,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.799429400000001, -122.4406821)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
651,651,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800212, -122.4379719)",60750128001001,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
652,652,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8001053673469, -122.437893714286)",60750128001001,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
653,653,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.798460510200002, -122.445835571)",60750128003005,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
654,654,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.7993254286, -122.441402092)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
655,655,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800487550999996, -122.438186163)",60750128001001,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
656,656,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800593200000002, -122.43677876299999)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
657,657,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.799319857100002, -122.44144375499999)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
658,658,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8003218, -122.437614471026)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
659,659,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800209499999994, -122.44026229999999)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
660,660,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800511600000007, -122.436346)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
661,661,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.799916199999998, -122.44244579999999)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
662,662,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800184100000003, -122.4404638)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
663,663,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8001729, -122.44055209999999)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
664,664,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.7998837142857, -122.439521428571)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
665,665,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8002385, -122.4376692)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
666,666,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.79943465, -122.437891269802)",60750128001005,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
667,667,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8001044, -122.4376421)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
668,668,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.7997228367347, -122.440976714286)",60750128001002,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
669,669,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.800657200000003, -122.4365952)",60750128001000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
670,670,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.7993198571429, -122.441443755102)",60750128004000,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
671,671,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.798739300000001, -122.4444888)",60750128003006,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
672,672,6075012800,4106,2629,497841,37.7978099,-122.4417466,"(37.8001367, -122.437944)",60750128001001,6075012800,51,0.00010244234605,0.00824761319377,0.00528080250522
673,673,6075012901,2557,1696,181115,37.8019611,-122.427246,"(37.801538200000003, -122.42567330799999)",60750129011000,6075012901,6,3.31281230158e-05,0.0141181017586,0.00936421610579
674,674,6075012901,2557,1696,181115,37.8019611,-122.427246,"(37.8015382, -122.425673308029)",60750129011000,6075012901,6,3.31281230158e-05,0.0141181017586,0.00936421610579
675,675,6075012901,2557,1696,181115,37.8019611,-122.427246,"(37.8014007803, -122.424932195)",60750129011000,6075012901,6,3.31281230158e-05,0.0141181017586,0.00936421610579
676,676,6075012901,2557,1696,181115,37.8019611,-122.427246,"(37.8014007803069, -122.424932194516)",60750129011000,6075012901,6,3.31281230158e-05,0.0141181017586,0.00936421610579
677,677,6075012901,2557,1696,181115,37.8019611,-122.427246,"(37.8013695883579, -122.425195577393)",60750129011000,6075012901,6,3.31281230158e-05,0.0141181017586,0.00936421610579
678,678,6075012901,2557,1696,181115,37.8019611,-122.427246,"(37.8013695884, -122.42519557700001)",60750129011000,6075012901,6,3.31281230158e-05,0.0141181017586,0.00936421610579
679,679,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.802511, -122.43142)",60750129022000,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
680,680,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.800084699999999, -122.435675)",60750129023004,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
681,681,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.800149489799999, -122.43483446899999)",60750129023004,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
682,682,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.8001494897959, -122.434834469388)",60750129023004,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
683,683,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.800145877600002, -122.434861633)",60750129023004,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
684,684,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.802510999999996, -122.43141999999999)",60750129022000,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
685,685,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.800440999999999, -122.432902)",60750129023003,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
686,686,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.800205700000006, -122.43599440000001)",60750129023004,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
687,687,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.799178767400001, -122.432437256)",60750129021004,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
688,688,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.800145877551, -122.434861632653)",60750129023004,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
689,689,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.800361799999997, -122.43081299999999)",60750129022006,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
690,690,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.8001278163265, -122.43499744898)",60750129023004,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
691,691,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.800127816299998, -122.43499744899999)",60750129023004,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
692,692,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.7991883061, -122.43466644899999)",60750129023009,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
693,693,6075012902,3376,2215,352546,37.8006155,-122.4321032,"(37.8003618, -122.430813)",60750129022006,6075012902,15,4.25476391733e-05,0.00957605532328,0.00628286805126
694,694,6075013000,4044,2678,366103,37.7972449,-122.4305121,"(37.7972321, -122.4240769)",60750130001004,6075013000,25,6.82867936073e-05,0.0110460717339,0.00731488133121
695,695,6075013000,4044,2678,366103,37.7972449,-122.4305121,"(37.7979349591837, -122.429493591837)",60750130002001,6075013000,25,6.82867936073e-05,0.0110460717339,0.00731488133121
696,696,6075013000,4044,2678,366103,37.7972449,-122.4305121,"(37.797810122449, -122.42916022449)",60750130002002,6075013000,25,6.82867936073e-05,0.0110460717339,0.00731488133121
697,697,6075013000,4044,2678,366103,37.7972449,-122.4305121,"(37.7974552352941, -122.431953)",60750130003003,6075013000,25,6.82867936073e-05,0.0110460717339,0.00731488133121
698,698,6075013000,4044,2678,366103,37.7972449,-122.4305121,"(37.7972321, -122.435147)",60750130004000,6075013000,25,6.82867936073e-05,0.0110460717339,0.00731488133121
